5996
84868
5133
1493
10663
201633
3604
22822
4647
6348
953
939
678655
1846
143903
3122
4643
5552
9495
4929
84632
9760
1435
23406
1130
1757
2115
100287534
728558
3458
3805
55423
114614
9882
9452
10563
64759
116449
339789
79895
1390
64092
952
25861
3399
29851
51676
84969
406947
5740
3108
5997
2597
7412
8302
64231
60489
4345
639
116841
3560
7453
3682
54
3398
7133
3902
9901
26191
8638
7462
84159
27333
160365
27115
7292
2530
2731
51429
54602
55501
1509
285025
27350
4664
92906
3732
100528031
7128
5251
54438
5066
2280
677
3892
81
868
4046
356
1890
80727
100616438
25897
200316
3516
5763
3162
10018
924
7227
5873
64333
64218
79890
4689
164118
94240
7188
6310
10447
22876
6503
3428
894
10797
29988
8611
160851
79413
4739
5778
22806
970
967
2820
130589
5900
23231
27334
8832
140564
83982
79713
84959
7167
2537
8565
23062
10538
9260
9619
57162
57205
100506190
10950
54806
9246
26031
5445
9585
684
9746
3987
5781
2650
8536
4061
100130093
54625
57157
23710
4522
403
54434
7979
5583
11315
3984
65094
5359
100506755
10791
7037
10906
10421
1495
115361
5496
3430
7867
7633
6709
23741
80219
134429
836
23517
9766
8027
57414
5315
2762
6774
79718
9997
25824
10589
2590
808
55320
81671
5573
4940
9144
5721
50615
4599
308
9051
55500
10982
10459
2969
10725
3660
2182
10379
2633
57835
29110
5606
405
1499
399
219285
9158
5214
2625
2634
11243
5993
29959
54790
55601
11262
55072
100527963
4170
79415
57819
9446
9049
5686
3939
2130
10956
10095
847
3385
55608
9205
830
8775
9784
11164
6717
132160
1508
10241
282991
80344
4678
1460
58496
