"","gene_name","hi_mean","lo_mean","FC","hi_SD","lo_SD","estimate","statistic","p.value","parameter","conf.low","conf.high","method","alternative"
"1","CCL22",112.722738316174,0.963255996695474,117.022617770227,404.25855880368,0.203780089583706,111.759482319478,5.02205819033689,8.39767431876492e-07,329.0011739366,67.981947539571,155.537017099386,"Welch Two Sample t-test","two.sided"
"2","IL1RN",74.0664515678158,0.986100719446155,75.110432542241,201.819568524868,0.37304377662585,73.0803508483696,6.57792793482626,1.87761309633457e-10,329.015783487728,51.2248832769773,94.9358184197619,"Welch Two Sample t-test","two.sided"
"3","CCR8",528.257053723329,7.22549897314648,73.1101140124153,280.696857420493,4.25347982818678,521.031554750183,33.6925307775045,7.43335336037741e-109,330.055573214216,490.610523604607,551.452585895758,"Welch Two Sample t-test","two.sided"
"4","IL1RL1",56.6344177932763,0.993924214840682,56.9806197974101,311.753565167822,0.288739897623091,55.6404935784356,3.24216570263898,0.00130776263263875,329.003963005436,21.880339977095,89.4006471797762,"Welch Two Sample t-test","two.sided"
"5","CXorf21",45.0453809853104,0.86623220325218,52.0015081593505,123.669614666916,0.219436084010021,44.1791487820582,6.48942931117281,3.16844189508607e-10,329.014544624545,30.7867172873507,57.5715802767657,"Welch Two Sample t-test","two.sided"
"6","IL17RB",41.5929416259832,0.92611396183002,44.9112564330579,265.334536539179,0.224417883705327,40.6668276641532,2.78421258469284,0.00567624467943984,329.003304932742,11.9334584366275,69.4001968916789,"Welch Two Sample t-test","two.sided"
"7","SH3RF2",27.3280730143102,0.942582991776508,28.992749978232,108.040022332875,0.16018855897018,26.3854900225337,4.43643494144367,1.24903454455309e-05,329.010155820416,14.6856569870532,38.0853230580141,"Welch Two Sample t-test","two.sided"
"8","ADNP2",15.3968970602946,0.771631740205035,19.9536854927758,61.0738580700323,0.321751669215533,14.6252653200895,4.34973757622966,1.82035029206897e-05,329.128148153411,8.01089144820845,21.2396391919706,"Welch Two Sample t-test","two.sided"
"9","EBI3",72.7557794699108,3.91071794913846,18.6042001535649,143.939267802021,16.2332327179029,68.8450615207723,8.32484320381088,1.66186503417832e-15,369.319690797566,52.5831954254871,85.1069276160576,"Welch Two Sample t-test","two.sided"
"10","TTC38",10.8152356750201,0.610595447002744,17.7126045208972,34.2534122801439,0.605032245483563,10.2046402280173,5.40599526527932,1.23731544441267e-07,330.431660442371,6.49130843063259,13.917972025402,"Welch Two Sample t-test","two.sided"
