"","gene_name","hi_mean","lo_mean","FC","hi_SD","lo_SD","estimate","statistic","p.value","parameter","conf.low","conf.high","method","alternative"
"1","SSX2IP",0.851394207969936,16.0240928502272,0.0531321314677646,0.120870003454101,78.4892434065474,-15.1726986422572,-1.32526138826596,0.191629509058777,46.0000310733869,-38.2180073145036,7.87261002998916,"Welch Two Sample t-test","two.sided"
"2","ZNF252P-AS1",1.04686642132365,19.361980274497,0.0540681483237824,1.20829186117531,89.2784690115695,-18.3151138531734,-1.40639124034725,0.16632751414096,46.0024000862568,-44.5285593769182,7.8983316705715,"Welch Two Sample t-test","two.sided"
"3","CKAP2L",2.22495307895851,38.7208642929099,0.0574613485413835,13.0481998300188,148.130542936088,-36.4959112139514,-1.6881408997371,0.0981388717027638,46.1017161716653,-80.010102130075,7.01827970217215,"Welch Two Sample t-test","two.sided"
"4","TIGD2",1.42389171825538,18.6196163401818,0.0764726669035911,6.09742723672601,86.6497747347419,-17.1957246219264,-1.36003123823526,0.180439289276879,46.0649025563237,-42.6450536229122,8.25360437905944,"Welch Two Sample t-test","two.sided"
"5","SMAD5",1.2790423645207,14.1607574606401,0.0903230189540222,4.81601242502316,64.4167684683444,-12.8817150961194,-1.3704111541617,0.177199067100187,46.0732651948208,-31.801901858291,6.03847166605229,"Welch Two Sample t-test","two.sided"
"6","EBLN2",3.24765982430293,31.7861105128444,0.102172293870009,23.4979736683051,109.997450380377,-28.5384506885414,-1.77292319562706,0.0827777307144813,46.5996213536304,-60.9284502187375,3.8515488416546,"Welch Two Sample t-test","two.sided"
"7","GNLY",2.31314530308582,20.4584848926409,0.113065327917703,11.2606758015553,88.8340141336417,-18.1453395895551,-1.39874441321237,0.168565630155894,46.210750695795,-44.2545981829363,7.96391900382619,"Welch Two Sample t-test","two.sided"
"8","PSRC1",1.33151724072523,10.5441066378182,0.126280706982754,6.64650390686235,48.472761401987,-9.21258939709293,-1.30122436693907,0.199627309459698,46.2466392554392,-23.4617171358901,5.03653834170429,"Welch Two Sample t-test","two.sided"
"9","MAPRE3",1.89986080683214,14.0833417599564,0.134901278348159,7.73635431019312,51.6389736619798,-12.1834809531243,-1.61491500195759,0.113125058355247,46.2945000090994,-27.3668595704947,2.9998976642462,"Welch Two Sample t-test","two.sided"
"10","DPY19L1P1",1.26398568762634,9.17902503497847,0.137703697594208,3.60390492967402,36.2276040264602,-7.91503934735213,-1.49677510466236,0.141263163397017,46.1297484681697,-18.558547932484,2.72846923777974,"Welch Two Sample t-test","two.sided"
"11","LYG1",2.52842473262266,18.0106713598924,0.140384813097704,16.0977229703509,72.1991955907279,-15.4822466272698,-1.46493553436219,0.149645520547425,46.65336123621,-36.7476006706899,5.78310741615039,"Welch Two Sample t-test","two.sided"
"12","ZNF558",3.50191663571473,24.5124760515139,0.142862623439399,22.5746723066881,78.084841670436,-21.0105594157992,-1.8337923297433,0.0730074049429802,47.1007543625358,-44.0586474131704,2.037528581572,"Welch Two Sample t-test","two.sided"
"13","SIRT1",4.82926495629568,33.6629180568101,0.143459487028003,21.3597656513616,106.427842030761,-28.8336531005144,-1.85204348997596,0.0703702008165125,46.5290813203161,-60.1619289101946,2.49462270916572,"Welch Two Sample t-test","two.sided"
"14","ARMC2",2.52286628678193,16.2725854929102,0.155037826526161,13.7552425242678,65.6282647764439,-13.7497192061282,-1.43184980608691,0.158863603357982,46.5771531987503,-33.0726240239645,5.57318561170803,"Welch Two Sample t-test","two.sided"
"15","STX18-AS1",1.25481626733467,8.04242124972799,0.156024688134448,4.6271984948321,31.7086126271859,-6.78760498239332,-1.46531382687709,0.149596669283503,46.2793953094115,-16.1101913266952,2.53498136190858,"Welch Two Sample t-test","two.sided"
"16","MORC2",2.41279304322674,15.1870570347087,0.158871665373516,13.1631037255974,58.0047732013888,-12.7742639914819,-1.50429918258587,0.139241297374001,46.6769014668356,-29.8607593026765,4.31223131971269,"Welch Two Sample t-test","two.sided"
"17","TM7SF2",2.69608803861305,16.2372438939582,0.166043452707898,15.578697080298,52.6949397593106,-13.5411558553451,-1.75085159429809,0.0864754234149912,47.1513456823656,-29.0987187982721,2.01640708758184,"Welch Two Sample t-test","two.sided"
"18","MAML3",3.50191368778231,20.940440149902,0.167232095539247,15.4093075741845,72.5046751362461,-17.4385264621197,-1.64361559683242,0.106987662075297,46.5934763370369,-38.7877226294434,3.910669705204,"Welch Two Sample t-test","two.sided"
"19","RNF157-AS1",1.98354875282035,11.8147504896184,0.167887485610746,14.6133625522805,48.5563648349608,-9.83120173679801,-1.37919626216316,0.174335608980434,47.1933628719779,-24.1697614502485,4.50735797665249,"Welch Two Sample t-test","two.sided"
"20","RWDD2A",2.23482545717061,13.1211812529277,0.170321971329522,12.3509902024274,49.7154237633963,-10.8863557957571,-1.49465118996023,0.141716547739277,46.8117590391678,-25.5405092989021,3.76779770738791,"Welch Two Sample t-test","two.sided"
"21","ZFP1",5.18229955823189,30.0123827828447,0.172672046592519,33.2134794552249,107.934396422379,-24.8300832246128,-1.56660062307957,0.123881867190586,47.2479049136022,-56.7110655706813,7.05089912145564,"Welch Two Sample t-test","two.sided"
"22","ZNF449",6.80473279329181,39.2882296506228,0.173200290616402,34.7815392588838,167.538485570183,-32.483496857331,-1.32515983761646,0.191583791453879,46.5662170366317,-81.8091992076314,16.8422054929694,"Welch Two Sample t-test","two.sided"
