"","gene_name","hi_mean","lo_mean","FC","hi_SD","lo_SD","estimate","statistic","p.value","parameter","conf.low","conf.high","method","alternative"
"24","HILPDA",15.6166295084311,4.04548975958848,3.86025683822758,68.6609150202959,28.1668264330496,11.5711397488426,3.64989483508159,0.000277207861675189,914.75853268448,5.34929910619366,17.7929803914915,"Welch Two Sample t-test","two.sided"
"25","MPP5",4.70815197930351,1.22011658415801,3.85877221933883,28.6864477956323,4.23584941942134,3.4880353951455,2.98627468987758,0.00292498552475647,683.407930774037,1.19469222718141,5.78137856310959,"Welch Two Sample t-test","two.sided"
"26","CLCF1",5.31377968852182,1.38263516500251,3.84322619807819,26.7166958742415,4.49134136784036,3.93114452351931,3.59121854246102,0.000352191873096173,698.835291138119,1.78193833261105,6.08035071442756,"Welch Two Sample t-test","two.sided"
"27","LCN10",7.91568226913829,2.06638887542172,3.8306837417148,48.2423267154611,12.0075138795525,5.84929339371657,2.86758829530217,0.00424872989522289,772.753691353472,1.84509628116772,9.85349050626542,"Welch Two Sample t-test","two.sided"
"28","STRIP2",7.6166121476187,1.99862677050058,3.81092270955174,44.9477952382132,12.4900566920017,5.61798537711812,2.91604800163749,0.00364379953895175,802.043432362007,1.83626077456388,9.39970997967237,"Welch Two Sample t-test","two.sided"
"29","SLC41A2",19.0812186279983,5.13639022859815,3.71490828748928,62.1800140436169,22.4754509330504,13.9448283994001,5.00208501940872,6.84529398245254e-07,881.061139794446,8.47331826786195,19.4163385309383,"Welch Two Sample t-test","two.sided"
"30","MYBL2",4.27857163763591,1.16138983438608,3.68400989138811,21.6642922936775,2.46039512129231,3.11718180324983,3.56493335134158,0.000390161653227843,661.582025157218,1.40024601665669,4.83411758984298,"Welch Two Sample t-test","two.sided"
"31","ZBED2",49.656726439434,13.5378886814495,3.66798158914372,141.814954079986,62.1057912867744,36.1188377579845,5.4201944914695,7.5927596831365e-08,927.474933540144,23.0410554512391,49.1966200647299,"Welch Two Sample t-test","two.sided"
"32","PNPO",17.5713739212291,4.90786649140016,3.58024692644323,58.4356395456393,34.9004175120839,12.663507429829,4.13873904062518,3.81920850837923e-05,902.140696522864,6.65845077218106,18.6685640874769,"Welch Two Sample t-test","two.sided"
"33","SLAIN1",6.93451798868394,1.93794511930565,3.57828398730328,39.3851893201151,12.1748814325375,4.99657286937829,2.91311300129801,0.00367409539338035,833.366134889168,1.6299521767685,8.36319356198809,"Welch Two Sample t-test","two.sided"
"34","RCOR1",7.00521247524878,1.96575287274301,3.56362825275881,31.1982435122657,8.39757747366566,5.03945960250577,3.78448453094819,0.000165631153449242,793.206199979459,2.42556236671379,7.65335683829776,"Welch Two Sample t-test","two.sided"
"35","CSNK2A2",19.7561670840044,5.71027712479354,3.45975626966068,73.1033929126985,21.2273326690834,14.0458899592109,4.4548708007317,9.56694174888069e-06,814.681615148075,7.85706884481929,20.2347110736025,"Welch Two Sample t-test","two.sided"
"36","SUV39H2",11.854619023056,3.45944358812263,3.42674153258537,49.5205212780121,19.8189763560551,8.39517543493333,3.69445198995308,0.000233523678677514,908.940981360661,3.93546637371472,12.8548844961519,"Welch Two Sample t-test","two.sided"
"37","FADS1",3.81570388222904,1.12007596334035,3.40664741242162,22.7340037750353,2.33918050327163,2.69562791888869,2.94453675292856,0.00334886873259368,655.823323319657,0.898026961004744,4.49322887677265,"Welch Two Sample t-test","two.sided"
"38","NANP",3.17496932045027,0.941847103658982,3.37100290282343,20.8407275136252,0.111682555184708,2.23312221679129,2.68941100731185,0.00734763116703346,629.073653669686,0.602550956898158,3.86369347668441,"Welch Two Sample t-test","two.sided"
"39","MYO1E",16.0615991446394,4.76839992254546,3.36834145741397,78.4990026540407,23.9222029859112,11.293199222094,3.31107499249289,0.00096956498239119,829.047695100199,4.59850790648291,17.987890537705,"Welch Two Sample t-test","two.sided"
"40","SPATA24",4.20281956522654,1.25490074398034,3.34912508848777,21.0249942217642,3.97523148000309,2.94791882124619,3.39760920895341,0.000717355828708577,716.259683460367,1.24448732339851,4.65135031909388,"Welch Two Sample t-test","two.sided"
"41","TNFRSF9",195.481568529356,58.5130854635621,3.34081798935536,366.816018623757,135.661859997408,136.968483065794,8.28761395175664,4.24281893041102e-16,887.743631809287,104.53215094352,169.404815188068,"Welch Two Sample t-test","two.sided"
"42","SPECC1",4.11457220512058,1.23407809372208,3.33412628102869,20.9440368038296,2.78828845719675,2.8804941113985,3.39131828566168,0.000736225841968849,673.484098584896,1.2127565528801,4.54823166991689,"Welch Two Sample t-test","two.sided"
"43","TNFRSF8",47.5865121304279,14.2788942769757,3.33264685677795,115.891466073153,59.1206178783345,33.3076178534522,5.83086917932143,7.5874066455196e-09,935.634185709872,22.0972326927604,44.518003014144,"Welch Two Sample t-test","two.sided"
"44","MINOS1P1",4.96634750890845,1.50059528306883,3.3095849126967,30.6170669701688,6.99032681973615,3.46575222583962,2.70129336403067,0.00706247368971678,752.447451132515,0.94707226803575,5.98443218364348,"Welch Two Sample t-test","two.sided"
"45","NKIRAS1",4.62581313655589,1.39806117412464,3.30873442605416,25.8332592991482,5.62452397776379,3.22775196243125,2.99472878455484,0.0028382169162725,742.299091074756,1.11183095744235,5.34367296742015,"Welch Two Sample t-test","two.sided"
"46","PXMP2",3.68855009749637,1.1168441300495,3.30265432592897,16.8698210419727,1.97355745184888,2.57170596744687,3.77402621433788,0.000175014359993869,663.537427501452,1.23370203474603,3.9097099001477,"Welch Two Sample t-test","two.sided"
"47","RASGRF2",13.6221702394377,4.13566686457697,3.29382677219847,53.2335838441818,22.7337561371898,9.48650337486076,3.81890995076508,0.000142997616701868,923.092709570537,4.61139079824973,14.3616159514718,"Welch Two Sample t-test","two.sided"
"48","ZFP1",5.84536450067695,1.77903275900503,3.28569806884619,30.6457329127935,8.70545391904996,4.06633174167191,3.08623616579244,0.00209621076901955,808.312974414506,1.48006971797162,6.65259376537221,"Welch Two Sample t-test","two.sided"
"49","VSTM4",3.81316283372408,1.16731589927652,3.26660746768498,23.3334530442082,3.03599277597233,2.64584693444756,2.798254991908,0.00528528548537428,671.537129118047,0.789287038002981,4.50240683089214,"Welch Two Sample t-test","two.sided"
"50","ZNF699",5.65610092515077,1.73317192172904,3.26343904735553,35.4685396360099,7.0307351925218,3.92292900342173,2.67117931999853,0.00772825336039985,724.324107393793,1.03968233365928,6.80617567318417,"Welch Two Sample t-test","two.sided"
"51","TMEM251",9.40971003023455,2.92883940537899,3.21277773474129,33.8540462466896,13.6327777107605,6.48087062485556,4.16548868682142,3.40247282858133e-05,910.436489788941,3.42740370031284,9.53433754939828,"Welch Two Sample t-test","two.sided"
"52","STAC",22.5407266105753,7.08233787804418,3.18266750312116,80.1595309497892,44.8714034064473,15.4583887325311,3.78100596438551,0.000166255077900335,921.404119926711,7.43466793529172,23.4821095297705,"Welch Two Sample t-test","two.sided"
"53","MTHFD2L",7.09005230790506,2.24127412766388,3.16340255767605,39.5414695569688,12.5835081747368,4.84877818024119,2.80213823616589,0.00519300590537209,842.237847614866,1.45240501046131,8.24515135002107,"Welch Two Sample t-test","two.sided"
"54","RMI2",3.86314160670591,1.22976034769586,3.14137759763038,20.7718494125179,2.68091807319957,2.63338125901005,3.12936679002327,0.00182778580883521,670.869974901633,0.981078656052402,4.2856838619677,"Welch Two Sample t-test","two.sided"
"55","RAB40B",3.42595655265508,1.09640588733247,3.12471557498687,20.8637166608845,1.8829882965493,2.3295506653226,2.77954806459149,0.0056009412847155,649.699283214294,0.683830975726108,3.9752703549191,"Welch Two Sample t-test","two.sided"
"56","CLPB",8.45933818173854,2.71610482366387,3.11451093788324,44.0252013208924,16.0999671449353,5.74323335807467,2.90247402334507,0.00379423682835783,884.484659514551,1.85966538076122,9.62680133538811,"Welch Two Sample t-test","two.sided"
"57","TYW3",12.8274066697178,4.15755513449656,3.08532448873249,47.4463632418681,17.6800426148151,8.6698515352212,4.04900606409318,5.59167959046307e-05,889.89916942183,4.4674030086042,12.8723000618382,"Welch Two Sample t-test","two.sided"
"58","CD177",230.70684335523,75.413519596418,3.05922392417007,489.853081540388,343.995255822504,155.293323758812,5.61891674972716,2.62761035564319e-08,825.491194269624,101.045101851425,209.541545666199,"Welch Two Sample t-test","two.sided"
"59","ZNF441",11.737448016251,3.85994085719708,3.04083623311632,59.7638954159745,22.9582060871603,7.87750715905389,2.9007018092875,0.00381411962409644,898.357703638103,2.54760396502293,13.2074103530848,"Welch Two Sample t-test","two.sided"
"60","SLC39A14",6.69903073884107,2.2098948001745,3.03137992736672,31.3447093229299,13.9610437725237,4.48913593866656,3.03327729077345,0.00248631124979353,930.011683010398,1.58468327701883,7.39358860031429,"Welch Two Sample t-test","two.sided"
"61","GGH",5.23404964624882,1.75155865700474,2.98822401711589,25.8637980284538,8.87901011838476,3.48249098924408,3.03464042506544,0.0024802431186265,865.538710500868,1.23012698081251,5.73485499767565,"Welch Two Sample t-test","two.sided"
"62","CAVIN3",23.3877085739095,7.82696618187529,2.9880937301183,76.5643815676812,49.0258754224227,15.5607423920342,3.76481490194885,0.000177821340133159,873.53710460475,7.44857446404706,23.6729103200214,"Welch Two Sample t-test","two.sided"
"63","ORC6",4.6735100863938,1.58190334130511,2.95435881849648,24.2135535268186,9.93786153762868,3.09160674508869,2.76494725503542,0.00580773127002004,914.865458385606,0.897183353911925,5.28603013626545,"Welch Two Sample t-test","two.sided"
"64","AACS",11.5213250200694,3.91077058651992,2.94604982961219,48.3979313739624,26.7006808422672,7.61055443354944,3.10048225948382,0.001990581670183,924.682902207431,2.79325140000336,12.4278574670955,"Welch Two Sample t-test","two.sided"
"65","TCTN3",30.4037781821463,10.3781987618072,2.92958141195323,72.0123927018773,33.5214379328836,20.0255794203392,5.81296330808735,8.41608472206139e-09,934.894505148155,13.264777487734,26.7863813529443,"Welch Two Sample t-test","two.sided"
"66","PLEKHG4",5.74352671752992,1.964069580051,2.92429900440736,32.0025836448412,10.652140271956,3.77945713747892,2.67725627046115,0.00756486668995514,856.054486485848,1.00867720243139,6.55023707252646,"Welch Two Sample t-test","two.sided"
"67","CX3CR1",11.0413746146477,3.80983734249799,2.8981223139065,45.2090190868059,21.414247874986,7.23153727214968,3.32567603822435,0.000916332453208273,936.065579758214,2.9641634669994,11.4989110773,"Welch Two Sample t-test","two.sided"
"68","TMEM63B",5.13638532080604,1.80025830571204,2.85313796609565,25.567120590611,6.14086071448981,3.33612701509401,3.09801968591268,0.00201951448238742,764.079225557146,1.22217570644058,5.45007832374744,"Welch Two Sample t-test","two.sided"
"69","THEM5",4.89878604069559,1.74294540080059,2.81063654572623,16.3623374398064,6.46727034452489,3.155840639895,4.21596533769962,2.73661412229565e-05,905.831079489108,1.68675606199374,4.62492521779626,"Welch Two Sample t-test","two.sided"
"70","SH3RF2",10.6116773869755,3.81930134261703,2.77843417814848,47.8884438163813,23.5699541297383,6.79237604435849,2.91273290524253,0.00366787633235963,936.984638043334,2.2159072283877,11.3688448603293,"Welch Two Sample t-test","two.sided"
"71","MFSD13A",4.44317310953322,1.60474994418871,2.76876352332854,22.258246864118,7.33115594628743,2.83842316534451,2.89645437209044,0.00387056323838755,852.813946363257,0.914997788749992,4.76184854193902,"Welch Two Sample t-test","two.sided"
"72","HSDL1",9.93072476768575,3.59993138146415,2.75858723830641,41.3376485944132,21.7123720648718,6.3307933862216,3.0752170479953,0.00216476150240312,932.862981874344,2.29067309491064,10.3709136775326,"Welch Two Sample t-test","two.sided"
"73","TMEM241",4.32666577366464,1.58523148896904,2.72935896351547,20.3938895618979,9.76672907001629,2.74143428469559,2.78511599996822,0.00545880452695421,936.567854316716,0.809713959394457,4.67315460999673,"Welch Two Sample t-test","two.sided"
"74","FLNB",20.1613171911984,7.38963275969447,2.72832464708733,62.9616721488108,30.7855286446206,12.7716844315039,4.17467052238922,3.26220845249566e-05,936.995720948166,6.76775726544484,18.775611597563,"Welch Two Sample t-test","two.sided"
"75","TSPAN18",3.19538710460991,1.17627653149736,2.71652712525199,15.7043011536592,2.32218793335381,2.01911057311255,3.15748226715528,0.00166137740579213,683.557329109494,0.763552136971246,3.27466900925385,"Welch Two Sample t-test","two.sided"
"76","IL1R2",166.517290928304,61.3749208057352,2.7131161839763,241.731376308857,162.846644583404,105.142370122569,7.86806517916613,1.09536825501372e-14,848.310553395419,78.9135967418851,131.371143503253,"Welch Two Sample t-test","two.sided"
"77","LRRC29",2.64047033039162,0.990530479272695,2.66571335829101,14.7953707400384,0.573219541417016,1.64993985111893,2.79478884506788,0.00535074127838586,632.843718062236,0.49063249152952,2.80924721070833,"Welch Two Sample t-test","two.sided"
"78","IL23A",11.5824910353839,4.4041630404977,2.62989606172141,43.6717492314777,30.5779570708746,7.1783279948862,2.91761863940533,0.00362267963280281,827.162819594197,2.34908781828889,12.0075681714835,"Welch Two Sample t-test","two.sided"
"79","SPTSSA",8.8995485159334,3.38956192219417,2.62557484424785,44.5824808462326,20.6660776384186,5.50998659373923,2.58679837991895,0.00983732726499464,934.545778736881,1.32976912640975,9.69020406106871,"Welch Two Sample t-test","two.sided"
"80","CEP55",15.7362537811184,5.99469051166063,2.6250318928907,58.6118939994568,40.5117607265755,9.74156326945779,2.96917767257662,0.00307147006905792,834.407522290715,3.30178409150604,16.1813424474095,"Welch Two Sample t-test","two.sided"
"81","VANGL1",10.5829275923776,4.06086091549894,2.60607979750946,50.5384586824783,26.2311224330071,6.52206667687863,2.60239041440211,0.00940425838969874,934.177882069275,1.60366584421049,11.4404675095468,"Welch Two Sample t-test","two.sided"
"82","SLC9A7",17.1910673683839,6.64504294884262,2.58705135553385,65.7144509740039,33.6362459770649,10.5460244195413,3.2520869093835,0.00118658832959893,935.392889760093,4.18192386350909,16.9101249755735,"Welch Two Sample t-test","two.sided"
"83","DDAH2",7.29914114389517,2.83826155882683,2.57169432506855,27.5623276955935,16.427481025237,4.46087958506834,3.09366997397174,0.00203781764270514,902.869654269081,1.63093982771495,7.29081934242174,"Welch Two Sample t-test","two.sided"
"84","RBBP8",14.1925428138523,5.53244402808065,2.56532967018124,50.7348000701767,30.254847205337,8.66009878577169,3.26203019437432,0.00114766251161463,902.680409351464,3.44976358422254,13.8704339873208,"Welch Two Sample t-test","two.sided"
"85","ZFP91-CNTF",5.64027945097238,2.20360261155834,2.55957195793287,21.7639257125973,6.69867656470343,3.43667683941404,3.62848180174464,0.000302481540156712,832.052515432481,1.57761413439994,5.29573954442813,"Welch Two Sample t-test","two.sided"
"86","SLC25A4",27.4228880616146,10.7154541818631,2.55919045485075,85.4111254508772,48.7886298525121,16.7074338797515,3.80473797588502,0.000151374418650999,916.196498673041,8.0894199678328,25.3254477916702,"Welch Two Sample t-test","two.sided"
"87","NFKBIE",11.9160799277623,4.66668288221494,2.55343682622517,40.93752379662,24.287421381976,7.24939704554733,3.391450952264,0.000725361947663247,904.463553555035,3.05426156237805,11.4445325287166,"Welch Two Sample t-test","two.sided"
"88","CA11",3.31878754331348,1.3009927518603,2.55096543663899,18.3465877494482,3.22660961928179,2.01779479145318,2.67739700655013,0.00759228037827428,705.106328153708,0.538146729791924,3.49744285311444,"Welch Two Sample t-test","two.sided"
"89","MCM4",18.3398919091667,7.19793343893079,2.54793852496239,67.5421935964234,33.779478269801,11.141958470236,3.36956371212539,0.000783601234748877,936.654416692078,4.65266359887093,17.631253341601,"Welch Two Sample t-test","two.sided"
"90","LOC729603",4.16500538472472,1.63967157271193,2.54014612074784,22.1163326406802,7.44488822674947,2.52533381201279,2.58310034442161,0.00995585125534044,859.520137275225,0.606498990912525,4.44416863311305,"Welch Two Sample t-test","two.sided"
"91","SLC37A1",14.476076409718,5.70115984210052,2.53914585990356,52.8265719674927,29.7042860101365,8.77491656761745,3.25106588068,0.00119148990676541,920.312288367763,3.47783269549536,14.0720004397395,"Welch Two Sample t-test","two.sided"
"92","MIR155",7.06662160064221,2.7873683352141,2.5352306372166,26.3125322938123,9.46700405674865,4.27925326542811,3.63090447921972,0.000298747546006265,879.693196732586,1.96612775422678,6.59237877662945,"Welch Two Sample t-test","two.sided"
"93","HIP1",12.6370237710939,5.02093729088178,2.51686548526374,36.5628275191571,37.53610982522,7.61608648021217,2.94637558078646,0.00334043159836874,597.959994037611,2.53949997290367,12.6926729875207,"Welch Two Sample t-test","two.sided"
"94","SGPP2",11.5944365153475,4.6349349962533,2.50153163414805,39.8546470804182,23.3893117710398,6.9595015190942,3.35942167629806,0.00081358036624381,908.089651969658,2.89374904139336,11.025253996795,"Welch Two Sample t-test","two.sided"
"95","SECTM1",8.93809446709123,3.59188747535245,2.48841160209625,44.2927386973775,17.8831648888185,5.34620699173878,2.62466022345151,0.00881877779583121,911.063530296372,1.34861828537324,9.34379569810433,"Welch Two Sample t-test","two.sided"
"96","GALNT6",9.85871091668187,3.98268299253802,2.47539433471186,37.5979410343137,20.6259005040403,5.87602792414386,3.0881129706909,0.0020743605231358,925.847387058543,2.1417479442312,9.61030790405651,"Welch Two Sample t-test","two.sided"
"97","PTP4A3",45.7352637509611,18.6103084919785,2.45752313942964,120.201118753391,69.6758367530187,27.1249552589826,4.36337905680871,1.42695844238515e-05,911.957889062733,14.9246428756115,39.3252676423537,"Welch Two Sample t-test","two.sided"
"98","ZNF544",10.1353128989414,4.14625471022229,2.44445013808572,42.2916170475124,21.2862207116962,5.98905818871916,2.88637836551883,0.00398659048831884,936.401238007097,1.91698973798009,10.0611266394582,"Welch Two Sample t-test","two.sided"
"99","LIN7B",3.79629255835349,1.55344458528904,2.4437901385759,16.4169919849368,5.70586362948698,2.24284797306445,3.07162271016062,0.00219528108659422,869.297001560937,0.809719402449617,3.67597654367928,"Welch Two Sample t-test","two.sided"
"100","LNPK",12.7943171138325,5.24403825944977,2.43978332743417,43.6864962322092,21.6383763614887,7.5502788543827,3.54170666905583,0.000417138386217854,936.905802305777,3.36658499520506,11.7339727135603,"Welch Two Sample t-test","two.sided"
"101","SLC29A1",17.9312992911789,7.35771727031585,2.43707370538977,72.2160214871368,42.9834020066866,10.5735820208631,2.80030078758329,0.00521443528535095,903.34302891623,3.16307670740877,17.9840873343174,"Welch Two Sample t-test","two.sided"
"102","KIF20A",2.71760682690395,1.11826275187059,2.43020419159811,14.1829332082436,1.72042083856008,1.59934407503336,2.78886529759821,0.00544036821630728,666.081690193584,0.473307944057476,2.72538020600924,"Welch Two Sample t-test","two.sided"
"103","HELLS",7.44529245189749,3.06884731494047,2.4260876113486,36.3251752570149,11.1419831756504,4.37644513695702,2.76999440601136,0.00573075961930876,831.00837141485,1.27528863975788,7.47760163415617,"Welch Two Sample t-test","two.sided"
"104","CCR1",19.1852174510534,7.96324652344173,2.40922058542042,62.126271621504,40.4314224293336,11.2219709276117,3.32122087642516,0.000933757944476034,865.835963358414,4.59023861534487,17.8537032398786,"Welch Two Sample t-test","two.sided"
"105","LIMS2",3.52183461281774,1.46874572448155,2.39785182289529,17.093647645529,5.7282463515407,2.05308888833619,2.71941035822199,0.006671959939025,858.13399267526,0.571273607457937,3.53490416921445,"Welch Two Sample t-test","two.sided"
"106","NPHP4",3.32423441087782,1.38722063613931,2.39632710491484,15.7061458585859,5.25698987378008,1.93701377473851,2.79293932789075,0.00533942836185364,857.766119904608,0.57578056892182,3.2982469805552,"Welch Two Sample t-test","two.sided"
"107","PRDM10",7.63800954936268,3.18739598866561,2.39631648421579,33.0045876019203,14.2109755537355,4.45061356069708,2.883318984312,0.00402632549727935,924.598478273534,1.42130042446885,7.4799266969253,"Welch Two Sample t-test","two.sided"
"108","MYO1D",2.75410324572778,1.1581149791173,2.37809137727147,14.6635818801124,2.34767222191958,1.59598826661048,2.66316567388851,0.00792079713367371,692.599037222611,0.419360206516161,2.7726163267048,"Welch Two Sample t-test","two.sided"
"109","DHCR7",18.9757328237177,7.98429631087528,2.37663183890998,77.9574265885944,41.4151334754766,10.9914365128424,2.81947995562145,0.00491218447023397,931.364433899851,3.3407874406713,18.6420855850136,"Welch Two Sample t-test","two.sided"
"110","ADCY3",21.7755731054509,9.17559012064605,2.37320682584257,59.0899367429566,33.5673669746035,12.5999829848048,4.15663272241054,3.53196563602662e-05,917.692942269679,6.65090636096813,18.5490596086415,"Welch Two Sample t-test","two.sided"
"111","ZBED6CL",12.881385231478,5.43883441573192,2.36840915660502,50.2420750028721,32.7359259293667,7.44255081574605,2.72220065098715,0.00661528163057832,865.26097746949,2.07646409884741,12.8086375326447,"Welch Two Sample t-test","two.sided"
"112","CHRNA6",23.3187766318804,9.94974029759187,2.34365681258276,79.6460797126998,55.6617059754599,13.3690363342886,2.98228346488164,0.00294495006568765,828.225267803889,4.57001444382501,22.1680582247521,"Welch Two Sample t-test","two.sided"
"113","FGFR1OP",15.69749177031,6.71374429816213,2.33811284332159,47.2164893775802,26.5942162976568,8.98374747214785,3.72146442159701,0.000210089860241239,919.896314341836,4.24609121835777,13.7214037259379,"Welch Two Sample t-test","two.sided"
"114","ZNF561-AS1",4.1055192387192,1.75679446919895,2.33693770711335,18.5849520392789,8.71626913621307,2.34872476952026,2.63565286974301,0.0085365574544595,935.453655844443,0.599867831159862,4.09758170788065,"Welch Two Sample t-test","two.sided"
"115","LAPTM4B",64.4263435878762,27.7780213276482,2.31932803377003,148.110789163768,87.0806334179944,36.648322260228,4.75667921515264,2.28845202453281e-06,907.49245109077,21.5274119811381,51.7692325393179,"Welch Two Sample t-test","two.sided"
"116","MIR4458HG",2.75659006385743,1.18913540179291,2.31814649509316,14.0755140376659,2.13163311107659,1.56745466206452,2.73197896283647,0.00645744227757866,686.136100361263,0.440951306825407,2.69395801730363,"Welch Two Sample t-test","two.sided"
"117","NPTN",9.56838726147451,4.13580110453448,2.31355111612688,23.2631116987671,11.6463509841234,5.43258615694003,4.768436042423,2.15191756119306e-06,936.61847472505,3.19674818225019,7.66842413162988,"Welch Two Sample t-test","two.sided"
"118","CCDC86",8.23497345555161,3.56595444796951,2.30933220704507,32.9293041471967,19.4691011136888,4.6690190075821,2.71939501488983,0.00666530714061215,905.635139390261,1.29938884331922,8.03864917184498,"Welch Two Sample t-test","two.sided"
"119","GM2A",28.9155108004233,12.6243149137067,2.29046177935791,81.0048602952545,53.0379349650842,16.2911958867166,3.68741748355789,0.000240705850113292,862.868764122495,7.61981319349875,24.9625785799344,"Welch Two Sample t-test","two.sided"
